Empty Room,SITTING,RUNNING,Walking
58.25,60.0,64,68
58.75,60.0,63,69
58.75,59.75,63,69
58.5,59.75,67,69
58.25,59.25,67,65
58.25,59.25,62,70
58.5,60.75,62,69
58.5,60.75,65,68
58.5,61.0,65,66
58.5,61.25,62,66
58.25,60.5,62,69
58.25,58.75,64,69
58.5,62.25,64,75
58.5,63.0,64,75
58.5,63.75,64,70
58.75,63.75,73,70
58.5,62.5,73,68
58.5,60.0,64,68
58.5,60.5,64,68
58.5,61.5,64,68
58.5,60.5,64,72
58.5,60.75,63,72
58.75,60.5,63,68
58.75,60.0,66,68
58.5,59.25,66,72
59.0,59.5,60,72
59.25,60.25,60,68
58.75,60.25,63,70
58.5,60.5,63,70
58.5,60.5,67,70
58.5,59.75,67,71
58.5,59.0,70,71
58.25,58.75,70,71
58.25,60.25,70,71
58.25,59.0,65,75
58.5,60.25,62,75
58.25,60.0,61,72
58.75,60.0,61,72
58.75,60.0,65,69
58.5,60.0,65,69
58.5,59.75,64,71
58.5,59.5,64,71
58.75,59.5,62,73
58.75,59.75,64,73
58.25,59.75,64,72
58.25,58.5,64,72
58.75,58.5,71,68
59.0,58.25,63,73
58.75,58.25,66,68
58.5,59.25,66,73
58.5,59.25,67,73
59.0,57.75,67,70
58.75,57.75,68,70
58.5,57.75,68,71
58.5,58.0,67,71
58.25,59.0,67,70
58.25,59.5,70,70
58.75,58.5,70,70
58.75,58.25,63,67
58.75,59.5,63,79
58.75,59.5,63,79
58.5,60.5,63,72
58.25,61.0,64,72
58.5,60.75,64,69
59.0,60.0,66,69
58.75,59.75,66,77
58.5,59.75,65,77
58.5,60.0,65,79
58.5,60.5,63,79
58.5,61.75,63,68
58.5,61.5,66,68
58.75,60.25,66,72
58.5,60.5,62,72
58.25,60.25,62,63
58.5,60.0,66,63
58.5,59.75,66,71
58.5,60.25,74,71
58.75,59.75,74,68
58.5,59.25,64,68
58.5,58.25,64,69
58.5,58.75,63,69
58.75,58.75,63,70
59.0,59.75,65,70
58.75,59.75,65,71
58.5,59.0,68,71
58.5,59.0,68,70
58.75,59.0,68,70
59.0,59.25,65,70
58.75,59.75,65,70
58.5,59.75,64,70
58.25,58.75,64,73
58.75,58.75,64,72
59.0,59.25,64,70
58.5,59.25,61,70
58.5,58.5,61,73
58.5,58.5,64,73
58.5,59.75,64,69
58.5,60.0,64,69
58.75,59.25,64,67
58.75,59.25,65,67
58.5,59.25,65,75
58.5,58.75,66,75
58.75,59.25,66,68
58.75,60.0,71,68
58.25,59.75,71,75
58.25,59.5,63,75
58.5,59.0,63,68
58.75,59.5,63,68
58.75,59.25,63,71
58.75,59.75,68,71
58.75,59.75,68,72
58.5,59.0,64,72
58.5,59.5,64,74
58.75,60.0,64,74
59.0,60.25,64,67
59.0,60.5,64,67
58.5,59.75,64,69
58.25,59.25,64,69
58.75,59.5,64,69
58.75,59.5,63,69
58.75,59.5,63,68
58.5,60.25,64,68
58.25,59.75,64,68
58.25,58.5,71,68
58.5,58.75,71,68
58.5,59.0,65,68
58.5,59.25,65,71
58.75,59.25,62,71
58.75,59.0,62,70
58.75,58.25,65,70
58.5,58.25,65,67
58.5,58.75,62,72
58.75,58.75,69,72
58.5,58.5,69,68
58.5,58.75,64,68
58.5,59.25,64,70
58.75,59.0,71,70
58.75,58.5,73,66
58.25,58.25,73,66
58.5,58.5,73,72
58.75,58.5,63,72
58.75,60.0,64,69
58.5,59.0,66,69
58.75,59.25,66,71
59.0,58.5,63,71
58.75,58.5,63,68
58.5,59.0,66,76
58.75,59.0,66,76
58.5,59.5,70,68
58.75,59.25,70,68
58.75,58.5,64,65
58.5,58.5,64,72
58.75,59.0,65,72
58.75,59.25,65,71
58.5,59.0,63,71
59.0,58.75,63,68
59.0,58.5,70,68
58.5,59.0,70,72
58.5,59.25,67,72
58.5,59.0,67,72
58.5,60.0,64,77
58.75,60.25,64,77
58.75,59.0,71,68
58.75,58.5,71,69
58.75,58.75,62,69
58.5,59.0,62,69
58.5,59.75,64,69
59.0,59.75,64,69
59.0,59.0,64,69
58.75,59.0,64,73
58.75,59.25,65,73
59.0,59.25,65,74
59.0,58.75,64,74
58.75,59.25,64,64
58.5,59.25,64,64
58.5,59.0,64,64
58.5,59.0,68,64
58.75,58.75,68,64
58.75,58.5,64,65
58.5,58.75,64,65
58.5,59.5,65,64
58.5,59.25,65,64
58.5,59.0,74,66
59.0,58.75,74,67
59.0,58.5,64,67
59.0,59.0,62,68
59.0,59.0,66,68
58.5,58.5,66,68
58.5,58.5,69,68
58.75,58.75,69,68
58.75,58.75,64,75
59.0,58.75,64,75
58.75,58.75,64,76
58.25,58.25,62,76
58.25,58.5,64,72
58.5,58.5,62,72
58.5,58.75,73,70
58.5,60.0,73,70
58.75,59.75,64,66
58.75,58.5,64,66
58.5,58.5,64,67
58.5,58.75,71,67
58.25,58.5,71,67
58.25,58.25,65,67
58.25,59.25,65,71
58.25,59.5,63,71
58.75,58.75,63,70
58.75,58.75,66,70
58.5,58.25,66,67
58.5,58.25,65,67
58.5,58.5,65,67
58.5,59.5,69,74
58.75,59.25,69,68
58.75,58.5,70,68
58.75,58.5,70,67
59.0,58.75,69,67
58.75,58.75,69,72
58.75,59.0,64,72
58.75,59.0,64,69
58.75,58.25,63,67
58.25,58.25,63,67
58.25,59.0,65,69
58.75,59.0,65,69
58.75,59.0,66,69
58.5,59.25,66,69
58.25,59.25,67,68
58.25,58.5,67,68
58.25,58.25,60,70
58.25,58.5,60,70
58.5,58.75,62,73
58.75,59.5,62,73
58.5,59.5,64,71
58.25,58.5,64,71
58.5,58.5,66,72
58.75,58.75,69,72
58.5,58.5,69,70
58.75,58.5,72,70
58.75,58.75,72,74
58.75,58.5,63,74
59.0,58.5,66,70
58.5,58.5,66,70
58.25,58.75,64,70
58.5,59.75,64,70
58.75,59.25,67,71
58.75,58.75,67,71
58.75,58.75,62,68
58.75,58.5,64,68
58.75,58.5,64,68
58.5,59.25,66,68
58.5,59.25,66,65
58.5,58.5,63,65
58.25,58.5,64,67
58.25,58.75,63,67
58.5,58.75,63,70
58.5,59.25,64,70
58.5,59.0,64,70
58.5,58.25,64,71
58.5,58.25,62,75
58.75,59.5,66,77
58.75,59.25,66,77
58.25,58.75,67,68
58.25,58.75,67,68
58.5,58.75,65,67
58.5,58.75,67,67
58.5,58.5,67,65
58.5,59.25,60,65
58.5,59.25,63,68
58.5,58.25,63,68
58.5,58.25,61,68
58.75,58.75,61,68
58.75,58.75,68,73
58.5,58.75,68,73
58.5,59.0,63,69
58.75,58.25,63,66
59.0,58.25,62,67
58.75,58.75,61,67
58.5,58.5,62,70
58.5,58.75,62,70
58.75,58.75,62,70
58.5,58.75,62,70
58.5,59.0,69,80
58.75,58.5,69,80
58.75,58.5,67,69
58.5,59.0,67,69
58.25,59.0,62,76
58.5,59.25,62,76
58.75,59.25,67,66
58.5,58.75,67,66
58.5,58.75,68,69
58.75,58.75,68,69
58.5,58.75,64,69
58.5,59.0,64,69
58.75,59.0,70,68
58.5,58.75,70,68
58.25,58.75,67,71
58.5,59.0,67,71
58.5,58.75,67,71
58.25,59.25,62,65
58.25,58.75,63,68
58.75,58.5,63,70
58.75,58.5,63,70
58.25,59.0,66,67
58.25,59.25,66,67
59.0,59.25,64,67
59.0,59.25,64,67
58.5,58.5,64,73
58.5,58.25,64,73
58.75,58.25,69,69
58.75,59.0,69,69
58.75,59.25,64,77
58.75,58.25,64,66
58.5,58.25,68,67
58.5,59.0,71,67
58.75,58.75,71,68
58.75,58.25,66,68
58.5,58.5,65,67
58.5,58.25,65,67
58.25,58.25,64,74
58.25,58.75,64,74
58.25,58.5,70,70
58.25,58.5,70,70
59.0,58.75,66,68
58.75,58.5,66,68
58.5,58.25,66,72
58.75,58.5,63,72
58.5,58.25,64,72
58.25,58.25,64,72
58.5,58.25,62,74
58.75,58.5,61,74
58.75,58.5,62,66
58.75,58.0,62,66
58.75,58.25,69,70
58.75,59.0,69,70
58.25,59.0,63,74
58.5,59.0,66,74
58.5,59.0,66,67
58.25,58.5,64,67
58.25,58.5,67,78
58.75,58.75,67,78
59.0,58.75,75,69
58.75,58.75,75,70
58.75,58.75,66,70
58.75,58.0,66,70
58.5,58.0,64,70
58.25,58.75,64,78
58.25,58.25,62,78
58.25,59.0,62,69
58.25,59.0,63,67
58.25,59.0,64,79
58.25,59.25,64,79
58.75,59.5,63,73
59.0,59.25,63,73
58.25,59.25,64,67
58.25,59.0,64,67
58.75,59.0,64,72
58.75,59.0,62,72
58.75,60.0,64,68
58.75,60.0,64,70
58.75,61.0,64,70
58.75,61.0,64,69
58.25,59.25,74,70
58.25,59.25,74,70
58.25,60.0,66,74
58.5,60.25,66,74
58.5,60.5,64,67
58.5,60.5,74,67
58.5,60.0,74,79
58.75,60.25,74,79
58.75,60.0,63,71
58.5,60.0,63,71
58.25,59.0,61,70
58.25,59.0,61,70
58.25,60.0,65,69
58.5,60.0,65,69
58.75,59.0,68,72
58.5,59.0,68,72
58.25,59.5,63,69
58.25,59.5,63,69
58.5,60.75,63,73
58.75,60.75,63,73
58.5,61.25,64,73
58.5,61.75,64,68
58.75,60.5,65,68
58.5,60.25,65,68
58.25,60.75,65,68
58.25,61.0,65,68
58.25,60.75,62,68
58.25,60.75,62,67
58.5,59.75,63,67
58.5,59.5,70,69
58.5,59.5,63,69
58.5,59.5,63,69
58.25,59.5,62,69
58.25,60.0,62,68
58.5,59.75,63,68
58.75,59.25,63,68
58.75,59.5,69,68
58.5,60.5,69,71
58.5,60.25,73,71
58.75,60.5,73,76
58.75,60.75,64,76
58.75,60.25,64,73
58.5,60.25,64,73
58.75,60.5,64,75
58.75,60.5,62,75
58.75,60.25,63,69
58.5,60.0,63,69
58.75,59.0,63,75
58.75,59.0,63,75
58.25,59.0,61,73
58.25,59.0,61,73
58.75,60.0,66,68
58.75,60.0,66,68
58.5,59.5,65,73
58.5,59.5,65,73
58.5,60.0,64,69
58.5,60.0,64,69
58.75,59.25,63,72
58.5,59.25,63,72
59.0,60.75,66,73
58.75,60.75,62,73
58.25,60.5,64,68
58.5,60.5,64,68
58.75,60.5,75,68
58.5,60.5,75,68
58.25,60.75,67,68
58.5,60.75,67,66
58.5,59.5,62,66
58.5,59.5,62,71
58.75,60.25,64,71
58.5,60.25,64,70
58.25,60.5,63,70
58.5,60.0,63,70
58.5,58.5,64,70
58.25,58.75,64,73
58.5,58.75,62,73
58.5,58.5,62,68
58.75,59.0,65,68
59.0,59.25,65,68
59.0,58.5,64,69
59.0,58.75,64,68
59.0,59.25,63,68
58.75,59.0,63,67
58.5,58.75,64,66
58.5,58.75,64,68
58.5,58.75,70,68
58.5,58.75,70,68
58.75,58.5,66,68
58.75,58.25,66,67
58.75,58.25,69,67
59.25,58.0,69,70
59.0,58.0,66,70
58.75,57.75,66,69
58.5,57.75,62,69
58.75,58.25,62,72
58.75,58.25,62,72
58.75,58.5,64,69
58.75,58.5,65,69
58.75,57.5,61,74
58.5,57.5,61,69
58.25,58.0,68,67
58.25,58.0,68,72
58.75,58.25,70,73
58.75,58.25,70,73
58.25,58.0,64,74
58.5,58.0,64,74
58.5,57.75,63,74
58.5,58.75,63,70
58.75,59.0,63,70
58.75,59.0,69,67
58.5,59.25,69,77
58.5,59.25,69,77
58.75,59.25,75,68
58.5,58.75,64,72
58.5,58.0,63,72
58.5,58.25,63,70
58.75,60.0,69,70
59.25,60.25,69,66
58.75,59.0,67,66
58.5,58.5,67,68
58.5,58.5,67,72
58.5,59.0,67,72
58.25,59.5,62,67
58.25,59.25,62,67
58.5,58.5,63,68
58.75,58.5,63,69
59.25,58.25,63,69
58.75,58.25,63,69
58.25,59.0,66,67
58.5,58.5,66,67
58.5,58.75,64,80
58.75,59.0,64,80
59.0,58.25,65,77
58.75,57.75,65,77
58.75,59.0,72,72
59.0,58.75,72,72
59.0,58.75,62,66
58.75,59.25,62,66
58.5,59.0,62,71
58.75,58.75,62,71
58.75,58.75,63,67
58.5,58.75,63,67
58.75,59.0,65,69
59.0,59.0,65,69
58.75,58.0,63,69
58.25,57.75,63,69
58.75,58.75,64,68
59.0,58.75,64,68
58.75,59.0,65,68
58.5,58.75,65,69
58.75,58.5,65,69
59.0,58.25,63,72
58.5,58.75,62,72
58.25,58.5,65,77
58.75,59.0,65,77
58.75,59.0,75,74
58.5,58.75,75,74
58.5,59.5,63,72
58.5,59.5,63,72
58.5,58.75,66,67
58.5,58.75,66,67
58.75,59.0,66,72
58.5,58.75,66,72
58.25,59.0,65,70
58.5,58.75,65,70
58.75,58.25,66,67
59.0,58.0,66,67
59.0,58.25,62,67
58.25,58.5,62,67
58.25,58.5,62,76
58.75,58.5,62,76
58.75,58.0,68,67
59.0,58.75,68,67
58.75,59.25,68,71
59.0,58.5,68,71
58.75,58.75,63,74
58.5,59.25,63,74
58.75,58.75,63,68
58.5,58.75,63,68
58.25,62.5,73,67
58.25,59.0,73,67
58.25,59.25,63,69
58.25,59.5,63,69
58.25,58.5,68,75
58.25,58.5,68,75
58.5,58.75,69,69
58.5,58.5,69,69
58.25,58.75,67,65
58.25,59.0,67,65
58.25,58.25,64,67
58.5,58.25,68,67
58.5,58.5,68,67
58.25,59.25,62,68
58.25,59.0,63,68
58.25,58.75,63,69
58.25,58.0,63,68
58.75,57.75,63,68
59.0,58.25,63,67
58.75,58.25,63,67
58.5,58.25,62,67
59.0,58.25,62,67
59.0,58.25,63,67
58.5,58.75,63,67
58.5,58.5,63,69
58.5,58.0,67,72
58.25,58.25,67,74
58.25,58.0,68,74
58.5,58.0,68,69
58.5,58.5,64,69
58.25,58.75,69,71
58.25,58.0,69,71
58.5,57.5,75,71
58.75,58.0,75,69
58.5,58.0,62,71
58.25,58.0,63,71
58.5,57.75,63,73
58.5,57.5,62,73
58.25,57.75,65,67
58.25,58.25,64,67
58.75,57.75,64,67
58.75,58.25,66,67
58.75,58.75,66,71
58.75,58.25,60,71
58.25,57.75,60,66
58.25,58.0,69,66
58.5,58.0,69,66
58.5,58.75,61,68
58.5,59.5,61,68
58.5,58.75,66,70
58.5,58.5,66,70
58.25,59.0,66,66
58.75,59.0,61,66
58.75,58.75,70,70
58.5,58.75,70,70
58.75,59.0,62,69
59.0,57.75,62,69
58.75,57.5,65,71
58.5,58.5,65,71
58.75,58.75,64,67
58.75,58.25,71,67
58.5,58.0,68,67
58.5,57.75,68,67
58.5,58.25,64,69
58.25,58.75,64,80
58.25,58.5,61,80
58.25,58.25,61,72
58.5,58.25,66,73
58.75,58.0,66,73
58.75,58.0,65,69
58.5,57.75,65,69
58.5,58.0,75,70
58.5,58.0,75,70
58.5,57.5,64,70
58.75,58.0,63,70
58.5,58.5,67,67
58.5,58.0,69,67
58.75,58.0,69,74
58.75,58.25,69,74
58.25,58.0,69,70
58.25,58.25,68,70
58.25,58.75,68,67
58.25,58.0,62,67
58.5,58.25,62,80
58.5,58.75,63,80
58.25,58.5,69,80
58.25,58.5,69,73
58.75,58.75,63,74
58.75,58.5,67,74
58.75,58.5,67,74
58.75,58.5,64,76
59.25,58.5,64,71
59.25,58.75,64,72
58.75,59.25,64,72
58.75,58.25,63,68
58.75,58.0,63,68
58.75,58.5,63,73
58.75,58.75,63,73
58.75,58.5,64,73
58.5,57.75,68,73
58.5,57.75,69,70
58.75,57.75,69,70
58.75,58.0,70,64
58.75,58.25,70,64
58.5,57.75,61,70
58.25,57.5,61,70
58.25,57.5,64,65
58.5,58.0,67,65
58.5,58.0,67,73
58.75,58.0,65,75
58.75,57.75,61,75
58.75,57.25,63,71
58.75,57.5,68,68
58.25,57.75,68,68
58.5,57.5,66,70
58.5,57.5,63,70
58.75,58.0,63,69
58.5,58.5,63,69
58.5,58.25,61,71
59.0,58.25,61,71
58.75,58.0,65,69
58.5,57.25,65,69
59.0,57.25,65,70
59.0,57.5,66,70
58.5,58.25,66,68
58.5,58.0,63,68
59.0,57.25,70,68
59.0,57.5,70,68
58.5,57.75,66,68
58.5,57.25,66,68
58.75,57.25,63,73
58.75,57.0,65,73
58.5,57.0,65,73
58.75,58.0,67,77
58.75,57.5,67,74
58.5,57.5,61,74
58.5,57.75,63,67
59.0,57.5,67,67
59.0,57.5,67,72
58.75,58.5,64,72
58.75,58.0,65,70
58.5,58.25,66,70
58.5,58.25,66,69
58.75,58.25,65,69
58.75,58.5,65,80
58.25,58.75,64,80
58.25,58.5,62,69
58.25,57.75,62,69
58.25,57.75,64,67
58.5,58.25,67,67
58.5,58.0,67,71
58.25,57.5,67,71
58.25,57.75,65,73
58.5,57.5,65,73
58.5,57.5,65,78
58.5,57.75,67,78
58.75,57.75,67,72
59.0,57.25,61,72
58.5,57.25,63,74
58.25,58.0,63,74
58.5,58.0,73,72
58.75,57.5,73,72
58.5,57.5,62,69
58.25,58.0,62,69
58.5,58.25,64,71
58.5,58.5,64,71
58.25,58.5,76,67
58.5,58.0,76,67
59.25,58.25,67,68
59.0,59.0,67,68
58.25,58.75,65,70
58.5,58.25,65,70
59.0,58.5,67,68
58.75,57.75,67,68
58.25,57.5,66,68
58.25,58.0,66,72
58.75,58.0,66,71
59.0,58.0,66,71
58.5,57.75,72,70
58.25,57.75,72,67
58.5,58.0,65,67
58.5,58.0,65,71
58.5,58.0,64,71
58.25,58.0,64,72
58.25,57.75,63,72
58.25,58.25,63,73
58.25,58.5,64,73
58.25,58.5,64,74
58.5,57.5,71,74
58.5,57.5,71,67
58.5,58.5,64,67
58.5,58.75,63,69
58.5,58.75,63,69
58.5,58.25,63,68
58.5,58.0,63,68
58.5,58.5,63,67
58.5,59.0,64,67
58.5,58.75,63,71
58.75,57.75,63,71
58.75,57.75,64,68
58.5,57.0,64,69
58.25,57.0,64,69
58.5,57.75,64,69
58.5,57.5,64,69
58.75,57.25,66,69
58.5,57.5,61,71
58.75,58.25,61,71
59.0,58.25,71,69
58.75,57.75,71,69
58.25,57.75,65,72
58.75,58.25,65,72
58.75,58.25,69,69
58.75,58.5,69,69
58.5,58.5,68,79
58.25,58.75,68,79
58.5,58.75,68,75
58.75,59.0,68,75
58.5,58.75,62,75
58.5,57.5,62,71
58.75,57.75,64,67
58.75,59.0,64,71
58.25,59.0,66,71
58.25,58.75,66,69
58.75,58.75,65,72
58.75,58.5,65,72
58.75,58.5,65,73
58.75,59.0,65,73
58.75,59.0,64,72
58.5,58.75,64,69
58.25,58.25,68,69
58.5,58.5,68,69
58.5,59.5,60,69
58.25,58.5,60,73
58.25,58.5,64,73
58.25,58.5,64,70
58.5,58.25,70,70
58.5,58.25,70,70
58.5,58.5,66,70
58.5,58.5,66,70
58.5,57.75,64,70
58.5,57.75,63,72
58.75,57.75,65,72
58.75,57.75,65,74
58.5,58.0,62,74
58.75,58.0,64,71
58.75,57.75,64,71
58.5,58.0,64,73
58.5,58.25,64,73
58.5,58.0,62,69
58.75,57.5,62,69
59.0,57.75,66,72
58.75,58.25,66,72
58.5,58.25,61,70
58.5,58.0,63,70
59.0,58.0,63,66
58.75,57.5,62,66
58.25,57.5,66,72
58.75,57.5,67,72
59.0,57.5,67,73
58.5,57.25,67,73
58.5,57.25,70,73
58.75,58.0,63,68
58.75,58.0,65,69
58.5,57.75,65,70
58.5,57.75,64,70
58.75,57.75,64,71
59.0,57.75,71,71
58.75,58.25,71,71
58.25,58.25,69,69
58.25,58.0,69,71
58.5,57.75,75,71
58.75,58.75,75,67
59.0,59.25,69,67
58.75,58.75,69,65
58.5,59.0,63,65
58.5,59.0,63,67
58.5,58.25,66,67
58.75,59.0,66,67
58.5,59.75,63,67
58.25,58.75,63,70
58.5,58.0,63,70
58.75,58.5,63,70
59.0,59.0,67,70
59.0,59.0,67,68
59.0,59.25,66,68
58.75,59.25,66,67
58.75,58.5,69,69
58.75,58.25,69,69
58.5,58.5,62,69
58.5,58.5,62,70
58.75,58.25,70,70
58.5,58.25,70,71
58.75,58.5,71,71
59.0,58.75,71,72
59.0,58.5,63,72
58.75,58.5,68,69
58.5,57.75,64,70
59.0,57.75,64,70
59.25,58.25,63,70
58.75,58.25,63,72
58.5,57.75,63,72
58.75,57.75,65,69
58.75,58.0,65,69
58.5,58.0,69,69
58.75,58.5,69,68
58.75,58.5,65,68
58.5,58.0,65,72
58.5,58.0,63,72
58.75,58.75,63,68
59.0,58.75,65,68
58.75,58.25,65,68
58.5,58.25,64,68
58.5,59.0,72,72
58.5,58.5,72,72
58.25,58.75,72,71
58.5,59.25,69,71
58.75,59.25,69,71
58.5,58.75,67,71
58.5,58.25,67,73
59.0,58.25,75,73
59.0,58.25,75,70
58.75,58.0,65,70
58.75,58.5,65,68
58.75,58.5,66,68
58.75,58.5,66,68
58.5,58.75,63,68
59.0,58.5,66,71
58.75,58.5,66,71
58.5,58.25,66,69
58.25,58.25,63,69
58.75,59.0,63,72
59.0,59.5,63,72
58.5,58.75,63,68
58.5,59.0,68,68
59.0,58.75,68,74
58.75,57.75,63,74
58.5,57.75,63,68
58.5,58.5,66,68
58.5,59.0,66,67
58.75,58.0,70,67
58.75,58.0,70,68
58.75,58.5,61,68
59.0,58.5,61,68
59.0,58.5,68,68
59.0,58.5,68,68
58.25,58.5,65,69
58.25,58.5,63,69
58.75,58.25,61,65
58.75,58.25,69,65
58.5,57.5,69,68
58.5,57.5,67,68
58.75,58.25,67,71
58.75,58.5,63,71
58.25,58.0,63,70
58.25,58.25,66,68
58.5,58.5,66,73
58.5,58.25,65,73
58.5,58.0,65,67
58.5,58.0,65,67
58.25,57.5,65,69
58.25,57.5,62,69
58.5,58.0,62,70
58.25,58.25,63,70
58.25,60.0,63,70
58.75,59.75,63,74
58.75,59.25,63,72
58.5,59.75,64,72
58.25,59.5,64,75
58.5,60.0,65,75
58.75,59.5,65,67
58.5,57.75,65,67
58.5,58.5,65,68
58.75,58.5,73,68
59.25,57.75,73,69
59.0,57.25,73,69
58.25,57.75,64,71
58.5,58.5,65,71
58.75,58.5,65,72
58.5,58.25,62,72
58.25,58.75,62,71
58.5,58.5,63,71
58.5,58.25,63,68
58.25,58.5,66,68
58.25,58.0,66,69
58.5,58.0,63,69
58.75,59.5,63,69
58.75,58.25,62,69
59.0,57.5,62,71
58.75,59.75,64,69
58.75,59.5,64,69
58.75,58.75,64,71
58.5,58.75,64,71
58.5,58.75,62,69
58.5,58.5,62,69
58.75,59.25,68,71
58.5,59.0,68,71
58.5,61.0,68,73
58.5,60.5,68,73
58.25,62.25,63,74
58.25,62.25,63,74
58.5,57.75,63,72
58.5,57.75,61,72
58.5,58.25,62,78
58.75,58.5,71,78
58.75,58.25,71,73
58.5,57.75,73,73
58.75,58.0,73,66
59.0,58.5,61,66
58.75,58.75,61,73
58.5,58.5,63,73
58.5,58.0,63,73
58.5,58.5,64,73
58.75,58.75,64,73
58.0,58.5,69,73
58.0,58.75,69,74
58.0,58.75,61,74
58.5,58.5,61,69
58.5,58.25,64,69
58.75,58.0,64,71
58.75,58.0,62,71
58.75,58.0,62,69
58.75,58.0,65,69
58.25,58.25,65,68
58.5,58.75,66,75
58.75,58.5,66,75
58.75,57.5,63,72
58.75,58.0,63,66
58.5,58.75,63,66
58.5,58.25,63,66
58.5,58.5,64,73
58.5,58.5,64,71
58.5,57.75,63,71
58.5,58.0,63,71
58.5,58.25,64,73
58.25,57.75,64,73
58.75,57.75,64,76
59.25,58.5,64,76
59.0,58.5,64,70
58.5,58.25,64,70
58.25,58.5,65,67
58.5,59.25,65,67
58.75,59.0,64,66
58.5,58.25,64,66
58.5,58.25,66,68
58.75,57.75,66,68
58.5,57.75,64,68
58.75,57.75,64,68
59.0,58.75,67,68
58.75,58.75,67,68
58.75,57.5,66,67
59.25,58.0,66,67
59.0,58.75,66,70
58.5,57.75,68,70
58.25,57.5,68,70
58.25,58.0,63,70
58.75,58.0,62,67
58.5,57.5,63,67
58.75,57.5,63,67
58.75,58.25,63,67
58.75,58.25,63,69
58.75,57.75,67,69
58.5,58.0,67,68
58.5,58.5,68,76
58.25,58.25,68,76
58.25,58.5,72,76
58.75,58.25,72,69
58.75,57.75,62,69
58.5,59.25,62,76
58.5,59.5,62,76
58.75,59.75,62,68
58.75,59.5,66,68
58.75,59.25,66,68
58.75,59.5,66,68
58.5,58.5,66,69
58.5,58.5,66,70
58.5,58.25,66,70
58.5,58.25,63,68
58.75,58.0,68,68
58.75,59.75,64,76
58.5,60.0,64,76
58.5,59.5,62,68
58.75,58.0,62,68
59.0,58.75,64,68
58.5,59.75,64,68
58.25,59.25,64,68
58.75,58.5,64,68
58.75,59.0,64,69
58.5,59.25,64,69
58.75,58.75,70,72
58.75,58.0,70,72
58.5,57.75,63,68
58.5,57.75,63,68
58.75,58.25,65,69
59.0,59.0,65,69
58.75,58.75,63,71
58.5,58.5,63,71
58.5,58.75,64,71
58.25,60.0,64,71
58.75,59.75,62,69
58.75,59.5,62,69
59.0,59.5,63,68
59.0,60.0,63,68
58.75,59.25,71,66
58.5,59.0,71,66
58.25,58.5,71,68
58.25,59.0,67,68
58.5,58.75,65,68
58.75,58.75,63,68
58.5,59.75,63,69
58.5,59.0,64,71
58.25,59.0,66,67
58.25,59.75,66,68
58.25,59.5,66,66
58.25,58.75,62,66
58.25,58.0,62,66
58.25,59.25,65,69
58.25,59.0,65,67
58.25,58.75,63,69
58.25,59.0,65,69
58.25,59.25,69,73
58.5,59.75,69,73
58.5,59.5,62,70
58.75,59.25,62,70
58.75,59.0,62,70
58.75,57.75,62,74
58.75,57.75,62,75
58.5,57.75,62,75
58.5,57.75,62,70
58.5,57.75,65,70
58.5,58.0,65,79
58.75,58.5,66,79
59.0,58.25,71,75
58.5,58.25,62,75
58.75,58.5,64,71
58.5,59.0,64,71
58.25,58.5,64,77
58.75,57.75,66,77
58.75,58.0,69,69
58.5,58.25,69,69
58.5,58.25,67,70
58.5,58.5,67,70
58.75,58.5,63,69
58.5,58.5,63,69
58.25,59.25,66,68
58.25,60.5,66,68
58.5,60.25,64,69
58.5,59.25,64,69
58.5,59.0,63,71
58.75,59.25,63,71
58.75,59.25,64,77
59.0,58.25,64,77
59.0,58.5,63,68
58.5,59.25,63,68
58.25,59.25,63,67
58.25,58.25,65,67
58.5,58.5,65,67
58.75,59.25,60,67
58.5,59.5,64,67
58.5,59.5,64,67
58.75,59.25,66,74
58.75,58.75,66,69
58.5,58.75,66,69
58.5,58.75,64,67
59.25,58.5,71,67
59.25,58.75,71,68
58.5,58.5,67,68
58.5,58.5,67,68
59.25,58.75,62,68
59.25,58.75,62,66
58.5,58.75,66,66
58.5,58.75,69,75
59.0,59.5,69,75
59.0,59.25,65,70
58.5,58.75,65,70
58.5,59.0,67,69
58.25,59.0,67,69
58.25,59.0,65,70
58.25,58.75,65,70
58.25,58.75,64,69
58.5,59.0,64,69
58.5,59.25,65,68
58.0,60.5,65,68
58.0,60.5,62,70
58.0,59.25,64,70
58.5,59.0,64,75
59.0,59.25,63,75
59.0,59.5,62,74
58.75,59.0,62,74
58.75,59.0,72,76
59.25,59.5,72,76
58.75,59.25,67,70
58.5,59.25,67,70
58.5,59.5,67,67
58.25,60.0,67,67
58.25,59.5,66,68
58.25,60.5,66,68
58.75,60.25,62,68
59.0,59.5,62,68
58.75,59.75,68,68
58.75,59.75,68,68
58.25,59.75,64,68
58.0,59.5,64,66
58.25,59.5,62,70
58.25,59.5,61,71
58.5,59.5,66,71
58.75,59.0,66,68
58.75,58.75,66,68
58.5,59.0,66,67
58.25,59.0,61,67
58.5,58.5,61,72
58.75,58.75,75,72
58.75,58.75,75,68
58.75,58.75,64,68
58.75,58.75,64,72
59.0,59.25,64,72
59.0,59.0,61,70
58.25,58.25,64,70
58.25,58.5,64,69
59.0,58.75,64,69
59.0,58.75,64,70
58.5,58.5,65,70
58.5,58.5,65,68
58.5,58.75,71,68
58.5,58.5,71,71
58.5,59.25,61,71
